196 1586069422 0.000000 18.600000 0.000000 6.000000 113.032258
196 1586069423 2.580645 18.600000 48.000000 48.000000 -20.200000
196 1586069424 1.290323 18.600000 72.000000 72.000000 -20.200000
196 1586069425 1.290323 18.600000 96.000000 96.000000 -20.200000
196 1586069426 1.290323 18.600000 120.000000 120.000000 -20.200000
196 1586069427 0.000000 55.400000 120.000000 120.000000 -20.200000
196 1586069428 0.000000 55.400000 120.000000 120.000000 -20.200000
196 1586069429 0.000000 55.400000 120.000000 120.000000 -20.200000
196 1586069430 0.000000 55.400000 120.000000 120.000000 -20.200000
196 1586069431 0.000000 55.400000 120.000000 120.000000 -20.200000
196 1586069432 0.000000 94.200000 120.000000 120.000000 -20.200000
196 1586069433 0.000000 94.200000 120.000000 120.000000 -20.200000
196 1586069434 0.000000 94.200000 120.000000 120.000000 -20.200000
196 1586069435 0.000000 94.200000 120.000000 120.000000 -20.200000
196 1586069436 0.000000 94.200000 120.000000 120.000000 -20.200000
196 1586069437 -0.001513 132.200000 119.800000 119.800000 -20.200000
196 1586069438 -0.001513 132.200000 119.600000 119.600000 -20.200000
196 1586069439 -0.001513 132.200000 119.400000 119.400000 -20.200000
196 1586069440 -0.001513 132.200000 119.200000 119.200000 -20.200000
196 1586069441 -0.001513 132.200000 119.000000 119.000000 -20.200000
196 1586069442 0.000000 170.000000 119.000000 119.000000 -20.200000
196 1586069443 0.000000 170.000000 119.000000 119.000000 -20.200000
196 1586069444 0.000000 170.000000 119.000000 119.000000 -20.200000
196 1586069445 0.000000 170.000000 119.000000 119.000000 -20.200000
196 1586069446 0.000000 170.000000 119.000000 119.000000 -20.200000
196 1586069447 0.000000 207.600000 119.000000 119.000000 -20.200000
196 1586069448 0.000000 207.600000 119.000000 119.000000 -20.200000
196 1586069449 0.000000 207.600000 119.000000 119.000000 -20.200000
196 1586069450 0.000000 207.600000 119.000000 119.000000 -20.200000
196 1586069451 0.000000 207.600000 119.000000 119.000000 -20.200000
196 1586069452 0.000000 245.600000 119.000000 119.000000 -20.200000
196 1586069453 0.000000 245.600000 119.000000 119.000000 -20.200000
196 1586069454 0.000000 245.600000 119.000000 119.000000 -20.200000
196 1586069455 0.000000 245.600000 119.000000 119.000000 -20.200000
196 1586069456 0.000000 245.600000 119.000000 119.000000 -20.200000
196 1586069457 0.000707 283.000000 119.200000 119.200000 -20.200000
196 1586069458 0.000707 283.000000 119.400000 119.400000 -20.200000
196 1586069459 0.000707 283.000000 119.600000 119.600000 -20.200000
196 1586069460 0.000707 283.000000 119.800000 119.800000 -20.200000
196 1586069461 0.000707 283.000000 120.000000 120.000000 -20.200000
196 1586069462 0.000000 322.200000 120.000000 120.000000 -20.200000
196 1586069463 0.000000 322.200000 120.000000 120.000000 -20.200000
196 1586069464 0.000000 322.200000 120.000000 120.000000 -20.200000
196 1586069465 0.000000 322.200000 120.000000 120.000000 -20.200000
196 1586069466 0.000000 322.200000 120.000000 120.000000 -20.200000
196 1586069467 0.000000 359.200000 120.000000 120.000000 -20.200000
196 1586069468 0.000000 359.200000 120.000000 120.000000 -20.200000
196 1586069469 0.000000 359.200000 120.000000 120.000000 -20.200000
196 1586069470 0.000000 359.200000 120.000000 120.000000 -20.200000
196 1586069471 0.000000 359.200000 120.000000 120.000000 -20.200000
196 1586069472 0.000000 395.600000 120.000000 120.000000 -20.200000
196 1586069473 0.000000 395.600000 120.000000 120.000000 -20.200000
196 1586069474 0.000000 395.600000 120.000000 120.000000 -20.200000
196 1586069475 0.000000 395.600000 120.000000 120.000000 -20.200000
196 1586069476 0.000000 395.600000 120.000000 120.000000 -20.200000
196 1586069477 0.000000 429.800000 120.000000 120.000000 -20.200000
196 1586069478 0.000000 429.800000 120.000000 120.000000 -20.200000
196 1586069479 0.000000 429.800000 120.000000 120.000000 -20.200000
196 1586069480 0.000000 429.800000 120.000000 120.000000 -20.200000
196 1586069481 0.000000 429.800000 120.000000 120.000000 -20.200000
196 1586069482 0.000000 469.000000 120.000000 120.000000 -20.200000
196 1586069483 0.000000 469.000000 120.000000 120.000000 -20.200000
196 1586069484 0.000000 469.000000 120.000000 120.000000 -20.200000
196 1586069485 0.000000 469.000000 120.000000 120.000000 -20.200000
196 1586069486 0.000000 469.000000 120.000000 120.000000 -20.200000
196 1586069548 0.000000 0.500000 120.000000 120.000000 5100.500000
196 1586069547 0.000000 0.500000 120.000000 120.000000 5100.500000
196 1586069546 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069545 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069544 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069543 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069542 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069541 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069540 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069539 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069538 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069537 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069536 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069535 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069534 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069533 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069532 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069531 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069530 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069529 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069528 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069527 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069526 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069525 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069524 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069523 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069522 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069521 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069520 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069519 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069518 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069517 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069516 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069515 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069514 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069513 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069512 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069511 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069510 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069509 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069508 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069507 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069506 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069505 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069504 0.000000 0.200000 120.000000 120.000000 2040.200000
196 1586069503 0.000000 0.200000 120.000000 120.000000 2040.200000
