121 1586595957 0.890931 2.600000 0.167194 1.640967 3.133785
127 1586595957 1.133011 3.600000 0.216279 1.862887 6.364988
130 1586595957 0.000577 4.000000 0.000201 0.004438 0.000005
124 1586595957 0.435677 4.000000 0.269258 0.832579 0.886088
133 1586595957 0.579517 4.400000 0.289562 0.827127 1.552987
121 1586595958 0.890931 2.600000 0.167194 1.640967 3.133785
127 1586595958 1.133011 3.600000 0.216279 1.862887 6.364988
130 1586595958 0.000577 4.000000 0.000201 0.004438 0.000005
124 1586595958 0.435677 4.000000 0.269258 0.832579 0.886088
133 1586595958 0.579517 4.400000 0.289562 0.827127 1.552987
121 1586595959 0.890931 2.600000 0.167194 1.640967 3.133785
124 1586595959 0.435677 4.000000 0.269258 0.832579 0.886088
127 1586595959 1.133011 3.600000 0.216279 1.862887 6.364988
133 1586595959 0.579517 4.400000 0.289562 0.827127 1.552987
130 1586595959 0.000577 4.000000 0.000201 0.004438 0.000005
121 1586595960 0.890931 2.600000 0.167194 1.640967 3.133785
127 1586595960 1.133011 3.600000 0.216279 1.862887 6.364988
130 1586595960 0.000577 4.000000 0.000201 0.004438 0.000005
124 1586595960 0.435677 4.000000 0.269258 0.832579 0.886088
133 1586595960 0.579517 4.400000 0.289562 0.827127 1.552987
121 1586595961 0.890931 2.600000 0.167194 1.640967 3.133785
127 1586595961 1.133011 3.600000 0.216279 1.862887 6.364988
130 1586595961 0.000577 4.000000 0.000201 0.004438 0.000005
124 1586595961 0.435677 4.000000 0.269258 0.832579 0.886088
133 1586595961 0.579517 4.400000 0.289562 0.827127 1.552987
121 1586595962 0.209882 17.800000 0.133902 1.458448 1.423387
127 1586595962 0.348823 17.800000 0.177314 1.744692 3.144333
124 1586595962 0.264089 18.800000 0.181854 0.371339 1.323418
133 1586595962 0.298494 19.200000 0.282442 0.412648 1.715272
121 1586595963 0.209882 17.800000 0.133902 1.458448 1.423387
127 1586595963 0.348823 17.800000 0.177314 1.744692 3.144333
124 1586595963 0.264089 18.800000 0.181854 0.371339 1.323418
133 1586595963 0.298494 19.200000 0.282442 0.412648 1.715272
121 1586595964 0.209882 17.800000 0.133902 1.458448 1.423387
124 1586595964 0.264089 18.800000 0.181854 0.371339 1.323418
127 1586595964 0.348823 17.800000 0.177314 1.744692 3.144333
133 1586595964 0.298494 19.200000 0.282442 0.412648 1.715272
121 1586595965 0.209882 17.800000 0.133902 1.458448 1.423387
127 1586595965 0.348823 17.800000 0.177314 1.744692 3.144333
124 1586595965 0.264089 18.800000 0.181854 0.371339 1.323418
133 1586595965 0.298494 19.200000 0.282442 0.412648 1.715272
121 1586595966 0.209882 17.800000 0.133902 1.458448 1.423387
127 1586595966 0.348823 17.800000 0.177314 1.744692 3.144333
124 1586595966 0.264089 18.800000 0.181854 0.371339 1.323418
133 1586595966 0.298494 19.200000 0.282442 0.412648 1.715272
121 1586595967 0.177713 19.600000 0.137232 0.720439 0.735259
127 1586595967 0.262274 19.400000 0.156592 0.623197 1.492442
124 1586595967 0.271942 19.800000 0.182554 0.424977 1.488443
133 1586595967 0.298998 19.600000 0.282278 0.391181 1.758193
121 1586595968 0.177713 19.600000 0.137232 0.720439 0.735259
127 1586595968 0.262274 19.400000 0.156592 0.623197 1.492442
124 1586595968 0.271942 19.800000 0.182554 0.424977 1.488443
133 1586595968 0.298998 19.600000 0.282278 0.391181 1.758193
121 1586595969 0.177713 19.600000 0.137232 0.720439 0.735259
124 1586595969 0.271942 19.800000 0.182554 0.424977 1.488443
127 1586595969 0.262274 19.400000 0.156592 0.623197 1.492442
133 1586595969 0.298998 19.600000 0.282278 0.391181 1.758193
121 1586595970 0.177713 19.600000 0.137232 0.720439 0.735259
127 1586595970 0.262274 19.400000 0.156592 0.623197 1.492442
124 1586595970 0.271942 19.800000 0.182554 0.424977 1.488443
133 1586595970 0.298998 19.600000 0.282278 0.391181 1.758193
121 1586595971 0.177713 19.600000 0.137232 0.720439 0.735259
127 1586595971 0.262274 19.400000 0.156592 0.623197 1.492442
124 1586595971 0.271942 19.800000 0.182554 0.424977 1.488443
133 1586595971 0.298998 19.600000 0.282278 0.391181 1.758193
121 1586595972 0.181578 19.200000 0.138852 0.555542 0.714135
127 1586595972 0.265478 19.200000 0.170188 0.880500 1.603260
124 1586595972 0.329477 18.800000 0.185592 1.351143 2.977348
133 1586595972 0.293573 18.400000 0.280528 0.308716 1.586449
121 1586595973 0.181578 19.200000 0.138852 0.555542 0.714135
127 1586595973 0.265478 19.200000 0.170188 0.880500 1.603260
124 1586595973 0.329477 18.800000 0.185592 1.351143 2.977348
133 1586595973 0.293573 18.400000 0.280528 0.308716 1.586449
121 1586595974 0.181578 19.200000 0.138852 0.555542 0.714135
124 1586595974 0.329477 18.800000 0.185592 1.351143 2.977348
127 1586595974 0.265478 19.200000 0.170188 0.880500 1.603260
133 1586595974 0.293573 18.400000 0.280528 0.308716 1.586449
121 1586595975 0.181578 19.200000 0.138852 0.555542 0.714135
127 1586595975 0.265478 19.200000 0.170188 0.880500 1.603260
124 1586595975 0.329477 18.800000 0.185592 1.351143 2.977348
133 1586595975 0.293573 18.400000 0.280528 0.308716 1.586449
121 1586595976 0.181578 19.200000 0.138852 0.555542 0.714135
127 1586595976 0.265478 19.200000 0.170188 0.880500 1.603260
124 1586595976 0.329477 18.800000 0.185592 1.351143 2.977348
133 1586595976 0.293573 18.400000 0.280528 0.308716 1.586449
121 1586595977 0.174260 20.600000 0.136665 0.536965 0.678212
127 1586595977 0.247837 20.800000 0.158542 1.028218 1.548608
124 1586595977 0.256859 20.000000 0.182220 0.422259 1.335725
133 1586595977 0.294863 20.200000 0.282865 0.311863 1.757032
121 1586595978 0.174260 20.600000 0.136665 0.536965 0.678212
127 1586595978 0.247837 20.800000 0.158542 1.028218 1.548608
124 1586595978 0.256859 20.000000 0.182220 0.422259 1.335725
133 1586595978 0.294863 20.200000 0.282865 0.311863 1.757032
121 1586595979 0.174260 20.600000 0.136665 0.536965 0.678212
124 1586595979 0.256859 20.000000 0.182220 0.422259 1.335725
127 1586595979 0.247837 20.800000 0.158542 1.028218 1.548608
133 1586595979 0.294863 20.200000 0.282865 0.311863 1.757032
121 1586595980 0.174260 20.600000 0.136665 0.536965 0.678212
127 1586595980 0.247837 20.800000 0.158542 1.028218 1.548608
124 1586595980 0.256859 20.000000 0.182220 0.422259 1.335725
133 1586595980 0.294863 20.200000 0.282865 0.311863 1.757032
121 1586595981 0.174260 20.600000 0.136665 0.536965 0.678212
127 1586595981 0.247837 20.800000 0.158542 1.028218 1.548608
124 1586595981 0.256859 20.000000 0.182220 0.422259 1.335725
133 1586595981 0.294863 20.200000 0.282865 0.311863 1.757032
121 1586595982 0.195114 19.000000 0.137623 0.779296 0.888659
127 1586595982 0.277919 18.800000 0.152138 0.964984 1.866711
124 1586595982 0.278593 19.000000 0.213346 1.256641 1.682208
133 1586595982 0.297035 19.400000 0.280572 0.394939 1.717349
121 1586595983 0.195114 19.000000 0.137623 0.779296 0.888659
127 1586595983 0.277919 18.800000 0.152138 0.964984 1.866711
124 1586595983 0.278593 19.000000 0.213346 1.256641 1.682208
133 1586595983 0.297035 19.400000 0.280572 0.394939 1.717349
121 1586595984 0.195114 19.000000 0.137623 0.779296 0.888659
124 1586595984 0.278593 19.000000 0.213346 1.256641 1.682208
127 1586595984 0.277919 18.800000 0.152138 0.964984 1.866711
133 1586595984 0.297035 19.400000 0.280572 0.394939 1.717349
121 1586595985 0.195114 19.000000 0.137623 0.779296 0.888659
127 1586595985 0.277919 18.800000 0.152138 0.964984 1.866711
124 1586595985 0.278593 19.000000 0.213346 1.256641 1.682208
133 1586595985 0.297035 19.400000 0.280572 0.394939 1.717349
121 1586595986 0.195114 19.000000 0.137623 0.779296 0.888659
127 1586595986 0.277919 18.800000 0.152138 0.964984 1.866711
124 1586595986 0.278593 19.000000 0.213346 1.256641 1.682208
133 1586595986 0.297035 19.400000 0.280572 0.394939 1.717349
121 1586595987 0.168872 20.600000 0.139093 0.347107 0.612404
127 1586595987 0.214706 20.800000 0.131391 0.462774 1.035024
124 1586595987 0.255344 21.000000 0.204249 0.284124 1.372877
133 1586595987 0.294635 21.400000 0.282691 0.333909 1.858958
121 1586595988 0.168872 20.600000 0.139093 0.347107 0.612404
127 1586595988 0.214706 20.800000 0.131391 0.462774 1.035024
124 1586595988 0.255344 21.000000 0.204249 0.284124 1.372877
133 1586595988 0.294635 21.400000 0.282691 0.333909 1.858958
121 1586595989 0.168872 20.600000 0.139093 0.347107 0.612404
124 1586595989 0.255344 21.000000 0.204249 0.284124 1.372877
127 1586595989 0.214706 20.800000 0.131391 0.462774 1.035024
133 1586595989 0.294635 21.400000 0.282691 0.333909 1.858958
121 1586595990 0.168872 20.600000 0.139093 0.347107 0.612404
127 1586595990 0.214706 20.800000 0.131391 0.462774 1.035024
124 1586595990 0.255344 21.000000 0.204249 0.284124 1.372877
133 1586595990 0.294635 21.400000 0.282691 0.333909 1.858958
121 1586595991 0.168872 20.600000 0.139093 0.347107 0.612404
127 1586595991 0.214706 20.800000 0.131391 0.462774 1.035024
124 1586595991 0.255344 21.000000 0.204249 0.284124 1.372877
133 1586595991 0.294635 21.400000 0.282691 0.333909 1.858958
121 1586595992 0.170412 21.400000 0.137389 0.292234 0.641174
127 1586595992 0.223026 21.400000 0.150540 1.741699 1.570673
124 1586595992 0.254025 21.600000 0.178395 0.372231 1.403508
133 1586595992 0.292759 21.400000 0.281199 0.315888 1.834996
121 1586595993 0.170412 21.400000 0.137389 0.292234 0.641174
127 1586595993 0.223026 21.400000 0.150540 1.741699 1.570673
124 1586595993 0.254025 21.600000 0.178395 0.372231 1.403508
133 1586595993 0.292759 21.400000 0.281199 0.315888 1.834996
121 1586595994 0.170412 21.400000 0.137389 0.292234 0.641174
124 1586595994 0.254025 21.600000 0.178395 0.372231 1.403508
127 1586595994 0.223026 21.400000 0.150540 1.741699 1.570673
133 1586595994 0.292759 21.400000 0.281199 0.315888 1.834996
121 1586595995 0.170412 21.400000 0.137389 0.292234 0.641174
127 1586595995 0.223026 21.400000 0.150540 1.741699 1.570673
124 1586595995 0.254025 21.600000 0.178395 0.372231 1.403508
133 1586595995 0.292759 21.400000 0.281199 0.315888 1.834996
121 1586595996 0.170412 21.400000 0.137389 0.292234 0.641174
124 1586595996 0.254025 21.600000 0.178395 0.372231 1.403508
127 1586595996 0.223026 21.400000 0.150540 1.741699 1.570673
133 1586595996 0.292759 21.400000 0.281199 0.315888 1.834996
124 1586596059 0.251384 12.333333 0.205075 0.268027 0.782117
124 1586596058 0.251384 12.333333 0.205075 0.268027 0.782117
